CustomerID,Recency,Frequency,Monetary,K-means Clustering,Hierarchical Clustering
13318.0,1,20,640.7600000000001,0,1
13319.0,5,476,10845.55,4,2
13320.0,78,106,1548.6999999999998,0,1
13321.0,72,11,567.36,0,1
13322.0,17,25,199.48,0,1
13323.0,3,21,787.8499999999999,0,1
13324.0,36,75,7121.95,0,1
13325.0,82,12,675.3,0,1
13327.0,39,108,3627.77,0,1
13328.0,316,17,1308.48,1,5
13329.0,32,17,789.0,0,1
13330.0,93,53,1140.93,0,1
13332.0,14,21,350.9,0,1
13334.0,82,268,3536.8200000000006,4,1
13336.0,77,51,795.1200000000001,0,1
13338.0,158,18,437.02000000000004,1,4
13339.0,201,54,860.12,1,4
13340.0,45,134,10736.48,0,2
13341.0,261,42,775.8499999999999,1,4
13343.0,178,18,303.43,1,4
13344.0,68,119,2543.7200000000007,0,1
13345.0,288,19,339.5,1,5
13347.0,70,7,291.36,0,1
13348.0,64,14,233.76,0,1
13349.0,11,15,197.31999999999996,0,1
13350.0,16,38,879.12,0,1
13351.0,66,15,323.94,0,1
13352.0,60,23,347.98,0,1
13354.0,71,51,743.5300000000001,0,1
13355.0,122,32,674.7,0,1
13356.0,80,42,768.2400000000001,0,1
13357.0,257,90,609.95,1,4
13358.0,269,28,389.03000000000003,1,4
13359.0,64,22,389.55999999999995,0,1
13362.0,9,166,3090.7400000000002,0,1
13363.0,18,58,892.5,0,1
13364.0,71,10,134.96,0,1
13365.0,34,128,2225.37,0,1
13366.0,50,1,56.160000000000004,0,1
13368.0,257,28,573.4,1,4
13369.0,366,13,258.28,1,5
13370.0,372,39,754.8700000000001,1,5
13372.0,90,22,328.63999999999993,0,1
13373.0,61,158,3312.2500000000005,0,1
13375.0,89,37,778.65,0,1
13376.0,99,50,869.76,0,1
13379.0,26,97,572.56,0,1
13381.0,32,172,3639.31,0,1
13382.0,281,15,222.99,1,5
13384.0,31,152,4151.93,0,1
13385.0,330,35,534.5699999999999,1,5
13388.0,131,35,677.1,0,4
13389.0,11,51,797.9599999999999,0,1
13390.0,75,13,544.08,0,1
13391.0,204,1,59.8,1,4
13394.0,2,155,2520.0200000000004,0,1
13395.0,185,21,307.71999999999997,1,4
13396.0,29,43,1360.99,0,1
13397.0,73,38,1544.1299999999999,0,1
13398.0,192,26,457.34000000000003,1,4
13402.0,127,39,621.2300000000002,0,4
13403.0,18,3,75.0,0,1
13404.0,1,11,252.49,0,1
13405.0,204,25,557.4499999999999,1,4
13408.0,2,478,28117.04,4,2
13410.0,24,28,1003.0600000000002,0,1
13411.0,107,18,213.55,0,1
13414.0,134,24,1390.5,0,4
13416.0,44,19,712.5,0,1
13417.0,5,28,640.83,0,1
13418.0,12,304,6127.43,4,2
13419.0,64,16,221.06,0,1
13420.0,150,8,159.85,1,4
13421.0,40,103,1840.5799999999997,0,1
13422.0,64,127,2626.3,0,1
13425.0,108,78,1624.2100000000003,0,1
13426.0,1,157,3641.3199999999997,0,1
13427.0,19,29,582.6,0,1
13428.0,10,74,218.46999999999997,0,1
13429.0,11,67,1006.7999999999998,0,1
13430.0,19,49,679.4499999999999,0,1
13431.0,67,46,1269.1,0,1
13434.0,74,10,534.24,0,1
13435.0,5,101,3809.89,0,1
13436.0,2,12,196.88999999999996,0,1
13437.0,14,167,3408.0600000000004,0,1
13439.0,255,54,283.71,1,4
13441.0,92,13,296.64000000000004,0,1
13447.0,23,59,1129.1400000000003,0,1
13448.0,17,195,3539.3700000000003,0,1
13449.0,24,19,291.88000000000005,0,1
13450.0,27,71,2043.72,0,1
13451.0,26,443,2976.15,4,2
13452.0,259,2,590.0,1,4
13453.0,166,17,356.97999999999996,1,4
13455.0,25,46,1058.3400000000001,0,1
13456.0,18,63,1766.72,0,1
13458.0,7,382,9646.57,4,2
13460.0,29,17,183.44,0,1
13461.0,39,27,1445.0000000000002,0,1
13462.0,253,9,151.5,1,4
13464.0,58,41,674.6800000000001,0,1
13466.0,184,17,307.90000000000003,1,4
13467.0,11,99,1083.71,0,1
13468.0,2,302,5704.969999999999,4,2
13470.0,99,10,165.0,0,1
13471.0,1,260,2531.58,4,2
13473.0,61,21,422.64000000000004,0,1
13474.0,236,64,229.59,1,4
13475.0,191,86,1431.7800000000002,1,4
13476.0,179,58,1238.47,1,4
13477.0,38,79,1454.5800000000002,0,1
13479.0,201,15,300.95,1,4
13481.0,46,109,1804.5600000000002,0,1
13482.0,232,11,184.64,1,4
13483.0,66,10,140.34,0,1
13484.0,241,8,313.8,1,4
13485.0,233,23,454.24,1,4
13486.0,78,69,1122.4099999999999,0,1
13487.0,58,34,575.4000000000001,0,1
13488.0,17,422,8968.31,4,2
13489.0,105,14,449.52,0,1
13491.0,52,86,1215.8199999999997,0,1
13492.0,136,50,1269.84,0,4
13493.0,275,6,498.63,1,5
13494.0,312,18,316.26000000000005,1,5
13495.0,8,48,2044.87,0,1
13496.0,11,35,653.3299999999999,0,1
13497.0,283,19,348.04999999999995,1,5
13499.0,18,42,1159.11,0,1
13500.0,23,65,1166.77,0,1
13501.0,288,52,1340.32,1,5
13502.0,17,18,291.99999999999994,0,1
13503.0,71,17,216.85000000000002,0,1
13504.0,64,22,295.93000000000006,0,1
13505.0,73,211,3633.63,0,1
13506.0,316,26,458.52,1,5
13507.0,3,162,2479.16,0,1
13508.0,244,12,110.97000000000003,1,4
13509.0,9,43,964.72,0,1
13510.0,1,115,1791.56,0,1
13512.0,261,15,251.20999999999998,1,4
13513.0,127,10,205.09999999999997,0,4
13514.0,74,4,152.20000000000002,0,1
13515.0,73,59,891.12,0,1
13516.0,21,44,1389.4100000000003,0,1
13517.0,60,141,2128.42,0,1
13518.0,86,38,659.4399999999998,0,1
13519.0,78,8,122.75,0,1
13520.0,59,87,2984.3499999999995,0,1
13521.0,1,435,1092.3899999999999,4,2
13522.0,30,5,125.80000000000001,0,1
13523.0,33,172,3964.88,0,1
13524.0,41,27,680.1800000000001,0,1
13525.0,15,6,628.78,0,1
13527.0,34,223,2287.51,0,1
13529.0,79,15,307.76,0,1
13531.0,205,22,483.80000000000007,1,4
13532.0,34,66,210.30999999999995,0,1
13533.0,183,76,270.79,1,4
13534.0,2,296,5870.08,4,2
13536.0,1,179,3448.29,0,1
13538.0,43,25,1280.8500000000001,0,1
13539.0,86,37,631.34,0,1
13544.0,40,87,291.40999999999997,0,1
13546.0,12,98,626.99,0,1
13548.0,96,124,682.4100000000001,0,1
13549.0,26,51,918.1999999999999,0,1
13551.0,319,4,91.80000000000001,1,5
13552.0,66,109,3740.0699999999997,0,1
13555.0,74,136,4149.280000000001,0,1
13557.0,28,34,584.06,0,1
13558.0,6,175,605.06,0,1
13560.0,7,33,174.36999999999998,0,1
13561.0,216,14,141.86,1,4
13562.0,82,82,1799.33,0,1
13563.0,84,49,777.53,0,1
13564.0,354,82,1198.3800000000003,1,5
13565.0,19,38,240.22,0,1
13566.0,41,176,874.71,0,1
13568.0,173,44,192.85,1,4
13569.0,17,84,372.24999999999994,0,1
13570.0,243,27,239.49000000000004,1,4
13571.0,13,341,2092.3199999999997,4,2
13572.0,206,33,1384.2499999999998,1,4
13573.0,50,26,294.4,0,1
13575.0,23,46,732.07,0,1
13576.0,10,126,6717.34,0,1
13577.0,25,83,1687.6000000000001,0,1
13579.0,15,23,467.0400000000001,0,1
13581.0,309,10,118.0,1,5
13583.0,156,53,781.03,1,4
13584.0,307,24,142.4,1,5
13587.0,64,8,712.4,0,1
13588.0,16,174,2478.95,0,1
13589.0,15,21,379.65000000000003,0,1
13590.0,11,87,1981.9199999999994,0,1
13591.0,65,58,1117.1299999999997,0,1
13592.0,36,16,247.95999999999998,0,1
13593.0,108,128,2037.0800000000002,0,1
13594.0,53,26,396.97,0,1
13596.0,6,166,697.0400000000001,0,1
13598.0,47,40,180.17000000000002,0,1
13599.0,1,247,5153.67,4,2
13600.0,312,19,219.51999999999998,1,5
13601.0,45,99,693.32,0,1
13602.0,65,23,428.89,0,1
13603.0,26,27,164.34,0,1
13606.0,29,43,280.53999999999996,0,1
13607.0,40,98,678.0100000000001,0,1
13610.0,12,226,1131.88,0,1
13611.0,89,74,1171.7999999999997,0,1
13614.0,24,201,1610.46,0,1
13615.0,319,23,417.6900000000001,1,5
13617.0,40,44,544.1800000000001,0,1
13618.0,174,13,177.34,1,4
13621.0,117,19,213.85,0,1
13623.0,31,81,747.7800000000001,0,1
13626.0,253,19,257.22999999999996,1,4
13627.0,59,92,1638.47,0,1
13629.0,23,59,7792.360000000001,0,1
13630.0,5,71,2031.7800000000002,0,1
13631.0,100,11,3070.42,0,1
13632.0,25,146,2121.27,0,1
13634.0,33,188,1575.1599999999999,0,1
13635.0,68,62,1071.03,0,1
13636.0,37,63,949.12,0,1
13637.0,52,100,809.25,0,1
13638.0,16,8,122.64,0,1
13639.0,74,40,1033.3400000000001,0,1
13642.0,216,66,354.8,1,4
13643.0,31,28,519.44,0,1
13644.0,16,146,2624.26,0,1
13645.0,120,5,252.1,0,4
13647.0,10,79,1678.1200000000001,0,1
13649.0,257,23,346.6,1,4
13650.0,17,96,1836.3400000000001,0,1
13651.0,40,5,79.2,0,1
13652.0,46,63,1095.08,0,1
13654.0,43,166,2707.33,0,1
13655.0,114,56,932.97,0,1
13656.0,165,49,379.65000000000003,1,4
13657.0,11,16,382.14,0,1
13658.0,10,108,2639.1700000000005,0,1
13659.0,206,104,1573.1999999999998,1,4
13662.0,86,53,897.76,0,1
13663.0,179,13,189.46999999999997,1,4
13666.0,60,12,84.65,0,1
13667.0,149,87,305.0199999999999,1,4
13668.0,3,470,6363.59,4,2
13669.0,51,9,218.55,0,1
13670.0,75,25,349.7,0,1
13672.0,301,6,186.39,1,5
13673.0,19,65,396.91999999999996,0,1
13675.0,151,25,486.82000000000005,1,4
13678.0,152,16,232.6,1,4
13680.0,1,195,3722.42,0,1
13681.0,18,57,827.83,0,1
13682.0,187,3,59.5,1,4
13684.0,286,30,67.23,1,5
13685.0,3,38,2651.4399999999996,0,1
13686.0,183,8,72.0,1,4
13689.0,63,6,910.0,0,1
13690.0,59,9,172.25,0,1
13692.0,25,53,1488.32,0,1
13694.0,4,565,64640.740000000005,5,2
13695.0,31,90,2504.13,0,1
13697.0,39,12,151.3,0,1
13699.0,155,14,308.58,1,4
13700.0,26,197,2265.12,0,1
13703.0,318,1,99.5,1,5
13704.0,5,134,2308.0600000000004,0,1
13705.0,8,28,711.86,0,1
13706.0,303,20,330.79,1,5
13707.0,267,48,806.41,1,4
13708.0,271,50,294.88,1,4
13709.0,4,336,6328.05,4,2
13710.0,32,8,180.48,0,1
13711.0,219,13,252.06000000000003,1,4
13712.0,247,10,228.83999999999997,1,4
13715.0,281,105,1079.3400000000001,1,5
13716.0,269,21,138.28,1,4
13717.0,32,102,1445.0100000000002,0,1
13718.0,246,12,306.55,1,4
13719.0,15,60,1041.68,0,1
13720.0,117,43,799.9,0,1
13721.0,36,28,524.1400000000001,0,1
13722.0,132,85,2375.41,0,1
13723.0,217,6,199.85000000000002,1,4
13725.0,50,104,1980.56,0,1
13726.0,39,42,1079.6599999999999,0,1
13727.0,29,20,333.48,0,1
13728.0,37,63,1016.1400000000001,0,1
13730.0,136,43,752.6,0,4
13731.0,219,38,610.59,1,4
13732.0,28,33,491.86000000000007,0,1
13735.0,25,196,2885.2399999999993,0,1
13736.0,5,191,731.8999999999999,0,1
13737.0,200,30,339.6,1,4
13739.0,18,3,216.9,0,1
13740.0,241,23,350.75,1,4
13741.0,72,34,668.4300000000001,0,1
13742.0,17,321,3131.0199999999995,4,2
13743.0,3,41,1341.6,0,1
13744.0,95,72,1156.36,0,1
13745.0,162,25,300.03999999999996,1,4
13747.0,374,1,79.6,1,5
13748.0,96,28,948.2499999999999,0,1
13750.0,54,24,1647.26,0,1
13751.0,288,9,296.25,1,5
13752.0,124,76,1186.28,0,1
13753.0,288,35,741.26,1,5
13754.0,152,12,282.6,1,4
13755.0,4,342,2161.35,4,2
13756.0,2,142,5189.52,0,1
13758.0,12,117,3190.55,0,1
13759.0,33,25,659.41,0,1
13760.0,54,57,286.78999999999996,0,1
13761.0,50,70,1070.65,0,1
13762.0,219,7,306.72,1,4
13763.0,63,15,1714.9599999999998,0,1
13764.0,71,207,1518.7600000000002,0,1
13767.0,2,368,17220.36,4,2
13769.0,2,135,2796.51,0,1
13771.0,64,119,2634.45,0,1
13772.0,34,177,1132.13,0,1
13774.0,82,22,345.0,0,1
13777.0,1,197,25977.160000000003,4,2
13778.0,103,9,178.7,0,1
13780.0,7,57,360.01000000000005,0,1
13781.0,251,17,127.84,1,4
13782.0,13,115,912.0,0,1
13784.0,10,31,2462.7899999999995,0,1
13786.0,367,7,230.4,1,5
13787.0,76,31,309.04,0,1
13790.0,4,45,348.79999999999995,0,1
13791.0,128,11,1516.0,0,4
13792.0,66,13,195.54999999999995,0,1
13798.0,1,349,37153.85,4,2
13799.0,117,39,688.8600000000001,0,1
13800.0,310,33,558.32,1,5
13801.0,67,23,324.79999999999995,0,1
13802.0,139,60,4599.42,0,1
13803.0,255,17,277.07000000000005,1,4
13804.0,31,137,2635.79,0,1
13805.0,52,13,924.5999999999999,0,1
13806.0,64,10,256.38,0,1
13807.0,367,7,112.6,1,5
13808.0,6,76,1747.6600000000003,0,1
13809.0,305,12,155.05,1,5
13810.0,29,32,827.51,0,1
13811.0,184,10,519.75,1,4
13812.0,42,33,485.0,0,1
13813.0,40,65,1168.8600000000001,0,1
13814.0,92,57,1579.1200000000001,0,1
13815.0,22,173,3667.36,0,1
13816.0,24,26,499.67,0,1
13817.0,29,22,328.97999999999996,0,1
13819.0,302,36,1140.35,1,5
13821.0,145,59,385.64,0,4
13822.0,6,96,632.0,0,1
13823.0,19,40,957.66,0,1
13824.0,33,46,1698.94,0,1
13826.0,176,10,189.5,1,4
13827.0,58,93,412.05,0,1
13828.0,22,15,209.49000000000004,0,1
13831.0,16,74,2202.99,0,1
13832.0,19,3,52.199999999999996,0,1
13833.0,159,29,384.7999999999999,1,4
13835.0,25,55,834.57,0,1
13837.0,212,19,271.24,1,4
13838.0,6,174,691.7299999999999,0,1
13841.0,253,1,85.0,1,4
13842.0,59,206,3385.6200000000003,0,1
13844.0,11,20,361.62,0,1
13845.0,65,9,312.98,0,1
13846.0,25,55,865.0600000000002,0,1
13848.0,298,2,135.0,1,5
13849.0,52,101,1537.95,0,1
13850.0,129,93,1595.4800000000002,0,1
13851.0,96,81,2651.4599999999996,0,1
13853.0,57,23,1090.1399999999999,0,1
13854.0,9,110,8109.52,0,2
13856.0,169,14,388.5,1,4
13858.0,57,11,216.17000000000002,0,1
13859.0,326,28,201.16,1,5
13860.0,1,76,1245.9,0,1
13862.0,18,139,2209.36,0,1
13863.0,248,20,305.78,1,4
13865.0,58,30,501.56,0,1
13866.0,74,7,145.67,0,1
13867.0,31,61,1015.29,0,1
13868.0,39,32,507.54,0,1
13869.0,123,307,3104.95,4,1
13870.0,2,115,2770.94,0,1
13871.0,23,336,6403.25,4,2
13873.0,120,23,389.59999999999997,0,1
13874.0,358,18,540.45,1,5
13875.0,54,104,1786.79,0,1
13876.0,64,7,122.69999999999999,0,1
13877.0,86,3,117.24000000000001,0,1
13878.0,55,36,1281.53,0,1
13880.0,21,165,3219.7700000000004,0,1
13881.0,4,178,17159.52,4,2
13882.0,3,65,1191.13,0,1
13883.0,11,142,2674.48,0,1
13884.0,7,59,787.6000000000001,0,1
13885.0,189,28,506.8,1,4
13886.0,71,16,243.56,0,1
13887.0,204,19,349.54999999999995,1,4
13888.0,120,40,605.63,0,1
13889.0,93,15,416.9,0,1
13890.0,1,110,1883.8100000000004,0,1
13892.0,27,27,632.97,0,1
13893.0,298,21,821.1000000000001,1,5
13894.0,24,27,564.6200000000001,0,1
13895.0,28,118,2593.0699999999997,0,1
13897.0,50,17,311.15999999999997,0,1
13898.0,326,12,155.93,1,5
13899.0,16,19,388.52,0,1
13900.0,183,43,740.9499999999999,1,4
13901.0,72,149,2867.2,0,1
13904.0,37,26,332.64000000000004,0,1
13908.0,80,121,2319.5499999999997,0,1
13911.0,57,148,2580.91,0,1
13914.0,12,33,626.45,0,1
13917.0,50,18,272.03999999999996,0,1
13918.0,50,30,1212.8400000000004,0,1
13919.0,59,26,348.81000000000006,0,1
13922.0,352,7,172.24999999999997,1,5
13923.0,54,20,351.13000000000005,0,1
13924.0,2,117,1838.85,0,1
13925.0,93,41,678.25,0,1
13926.0,23,11,223.85000000000002,0,1
13927.0,75,21,348.99000000000007,0,1
13928.0,11,27,464.57,0,1
13929.0,169,9,842.65,1,4
13930.0,58,17,337.34,0,1
13931.0,96,58,1237.53,0,1
13932.0,295,16,307.4,1,5
13933.0,109,23,608.7899999999998,0,1
13934.0,264,31,922.0999999999999,1,4
13936.0,180,26,376.5799999999999,1,4
13937.0,169,9,158.85,1,4
13938.0,35,7,71.66,0,1
13939.0,23,45,568.55,0,1
13940.0,17,49,839.14,0,1
13941.0,22,45,5112.96,0,1
13946.0,79,11,561.57,0,1
13947.0,65,5,90.6,0,1
13948.0,361,3,101.99999999999999,1,5
13949.0,3,160,2427.3199999999997,0,1
13950.0,11,35,745.0600000000001,0,1
13951.0,176,39,674.4499999999998,1,4
13952.0,218,136,3251.0699999999997,1,4
13953.0,7,20,3515.6799999999994,0,1
13954.0,2,25,439.92,0,1
13955.0,154,33,322.96,1,4
13956.0,5,152,1026.42,0,1
13959.0,79,92,598.1999999999999,0,1
13960.0,21,12,230.22,0,1
13962.0,22,11,169.55,0,1
13963.0,308,35,664.5400000000001,1,5
13967.0,146,2,80.7,1,4
13969.0,7,626,9053.939999999999,4,2
13971.0,19,149,2758.26,0,1
13972.0,71,15,190.25000000000003,0,1
13973.0,287,11,264.7,1,5
13974.0,49,28,413.59,0,1
13975.0,31,338,2526.2799999999997,4,2
13976.0,207,10,357.98,1,4
13978.0,15,15,196.79,0,1
13979.0,73,54,869.8699999999998,0,1
13980.0,60,11,200.14000000000001,0,1
13982.0,39,111,1871.81,0,1
13983.0,30,107,2603.4300000000003,0,1
13984.0,27,16,920.51,0,1
13985.0,4,349,7060.13,4,2
13986.0,17,13,320.46000000000004,0,1
13988.0,20,234,4147.96,4,1
13989.0,66,41,1266.08,0,1
13990.0,213,16,311.3,1,4
13991.0,12,83,854.97,0,1
13992.0,30,5,76.8,0,1
13993.0,43,121,3466.3600000000006,0,1
13994.0,4,155,2313.1400000000003,0,1
13995.0,15,86,1393.69,0,1
13999.0,10,208,3901.81,0,1
14000.0,211,15,635.6600000000001,1,4
14001.0,46,39,2043.0800000000002,0,1
14002.0,134,47,529.7299999999999,0,4
14004.0,43,171,4582.639999999999,0,1
14005.0,10,84,2874.72,0,1
14006.0,116,30,962.1899999999999,0,1
14009.0,198,42,695.6099999999999,1,4
14012.0,278,11,328.8,1,5
14013.0,110,34,473.02,0,1
14014.0,77,39,505.18,0,1
14015.0,53,20,917.34,0,1
14016.0,162,160,4291.21,1,1
14019.0,47,66,1421.61,0,1
14020.0,17,39,642.8000000000001,0,1
14021.0,155,22,631.9000000000001,1,4
14022.0,225,28,440.0,1,4
14023.0,7,31,584.0699999999999,0,1
14024.0,122,16,327.70000000000005,0,4
14027.0,61,6,104.82000000000002,0,1
14029.0,63,15,467.66,0,1
14030.0,18,243,2360.0899999999997,0,2
14031.0,7,250,17286.86,4,2
14032.0,2,143,2975.59,0,1
14034.0,22,89,651.8199999999999,0,1
14035.0,29,66,1428.0200000000002,0,1
14036.0,285,38,626.65,1,5
14037.0,176,28,147.2,1,4
14038.0,78,92,1560.3799999999994,0,1
14039.0,33,6,152.2,0,1
14040.0,41,235,3614.92,0,2
14041.0,266,21,141.41,1,4
14044.0,27,209,652.8199999999999,0,1
14045.0,109,6,1659.75,0,1
14046.0,284,13,151.59,1,5
14047.0,9,32,1308.6100000000001,0,1
14048.0,305,85,409.93,1,5
14049.0,17,488,5681.72,4,2
14050.0,32,54,746.3599999999999,0,1
14051.0,1,210,15610.390000000003,4,2
14052.0,20,56,225.36,0,1
14053.0,124,4,260.25,0,4
14054.0,65,6,92.46,0,1
14055.0,106,10,725.6400000000001,0,1
14056.0,1,1106,8214.65,4,2
14057.0,24,284,6217.959999999999,4,2
14059.0,267,8,183.6,1,4
14060.0,5,202,6140.42,4,1
14062.0,10,110,10378.450000000003,0,2
14064.0,29,79,1042.6999999999998,0,1
14066.0,267,7,152.55,1,4
14067.0,64,52,374.7,0,1
14068.0,320,24,265.85,1,5
14071.0,4,322,1424.0,4,2
14073.0,32,13,151.04,0,1
14075.0,5,43,942.26,0,1
14076.0,129,46,122.47,0,4
14077.0,41,42,499.4200000000001,0,1
14078.0,102,65,1049.37,0,1
14079.0,125,12,375.0999999999999,0,4
14080.0,33,4,45.599999999999994,0,1
14081.0,302,153,934.52,1,5
14082.0,365,29,182.24999999999997,1,5
14083.0,4,181,1018.4300000000001,0,1
14085.0,2,450,4448.540000000001,4,2
14087.0,3,69,194.42,0,1
14088.0,10,589,50491.81,5,2
14089.0,57,14,161.0,0,1
14090.0,325,1,76.32000000000001,1,5
14092.0,8,214,4076.91,0,1
14093.0,12,105,442.84999999999997,0,1
14096.0,4,5095,53258.42999999999,2,3
14098.0,37,21,147.34999999999997,0,1
14099.0,16,250,3104.17,4,2
14100.0,138,26,194.90000000000003,0,4
14101.0,74,33,5112.790000000001,0,2
14102.0,5,79,1360.28,0,1
14104.0,155,21,216.20999999999998,1,4
14105.0,239,74,1266.23,1,4
14107.0,52,123,2703.23,0,1
14108.0,31,34,597.9100000000001,0,1
14109.0,73,9,144.2,0,1
14110.0,4,155,5683.1500000000015,0,1
14111.0,14,10,692.85,0,1
14112.0,23,160,2915.15,0,1
14113.0,4,34,1840.4199999999998,0,1
14114.0,274,15,386.53,1,5
14116.0,20,72,1382.7399999999998,0,1
14117.0,144,3,90.0,0,4
14121.0,4,159,2780.15,0,1
14124.0,84,5,419.58000000000004,0,1
14125.0,11,167,2740.4300000000003,0,1
14126.0,8,15,706.1300000000001,0,1
14127.0,123,44,709.7099999999999,0,1
14128.0,61,46,637.5000000000002,0,1
14129.0,2,52,1123.8600000000001,0,1
14130.0,319,67,483.86,1,5
14132.0,2,200,3586.0299999999997,0,1
14133.0,130,28,605.6399999999999,0,4
14135.0,2,134,4690.3099999999995,0,1
14138.0,2,47,982.3800000000002,0,1
14139.0,46,26,415.81999999999994,0,1
14140.0,4,66,935.05,0,1
14141.0,3,40,915.1300000000001,0,1
14142.0,373,22,311.81,1,5
14143.0,134,7,115.8,0,4
14145.0,47,11,3742.2,0,1
14146.0,9,210,4191.0,0,1
14147.0,78,5,483.4,0,1
14148.0,234,3,157.2,1,4
14149.0,221,28,446.62000000000006,1,4
14150.0,36,26,658.64,0,1
14152.0,75,49,621.29,0,1
14154.0,239,52,1345.62,1,4
14155.0,266,6,118.75,1,4
14156.0,10,1385,116096.03,5,0
14157.0,20,48,432.88,0,1
14158.0,40,41,507.65999999999997,0,1
14159.0,20,1203,4690.639999999999,4,2
14161.0,216,108,1110.52,1,4
14162.0,174,25,289.36,1,4
14163.0,87,52,2445.9100000000003,0,1
14164.0,71,29,1631.7700000000004,0,1
14165.0,276,25,122.54,1,5
14167.0,39,52,574.84,0,1
14171.0,98,58,363.79,0,1
14173.0,11,29,450.8400000000001,0,1
14174.0,33,26,134.46,0,1
14175.0,60,149,3222.3,0,1
14176.0,297,31,576.9,1,5
14177.0,86,42,559.4100000000001,0,1
14178.0,9,325,1600.9300000000003,4,2
14179.0,41,165,719.78,0,1
14180.0,11,240,4748.52,4,2
14184.0,67,24,452.89,0,1
14185.0,331,3,197.65,1,5
14188.0,31,65,2054.36,0,1
14189.0,2,265,4654.08,4,2
14191.0,2,259,4684.76,4,2
14193.0,68,42,853.3900000000001,0,1
14194.0,5,579,11349.52,4,2
14195.0,202,7,1011.9999999999998,1,4
14196.0,107,6,335.52,0,1
14198.0,18,39,701.4,0,1
14199.0,218,2,185.39999999999998,1,4
14201.0,60,37,747.4400000000002,0,1
14204.0,2,44,161.02999999999994,0,1
14205.0,17,24,466.70000000000005,0,1
14206.0,239,20,328.15999999999997,1,4
14208.0,95,10,151.73999999999998,0,1
14209.0,11,87,2073.4300000000003,0,1
14210.0,106,102,1905.8400000000001,0,1
14211.0,53,112,2241.1000000000004,0,1
14212.0,90,9,1070.48,0,1
14214.0,31,67,1004.3800000000001,0,1
14215.0,12,108,1789.72,0,1
14216.0,3,59,1839.3000000000002,0,1
14217.0,2,100,2004.9799999999998,0,1
14218.0,43,12,169.48000000000002,0,1
14219.0,4,7,89.94,0,1
14220.0,247,21,632.3999999999999,1,4
14221.0,42,193,3432.8,0,1
14222.0,177,41,683.1700000000001,1,4
14223.0,92,60,991.1300000000001,0,1
14224.0,110,118,1050.1200000000001,0,1
14226.0,29,67,2232.19,0,1
14227.0,26,175,3350.96,0,1
14229.0,52,40,1547.2,0,1
14231.0,184,50,925.71,1,4
14232.0,43,115,2048.07,0,1
14233.0,49,35,1462.7200000000003,0,1
14234.0,22,159,775.4600000000003,0,1
14235.0,75,79,3144.86,0,1
14236.0,81,15,490.86,0,1
14237.0,373,9,161.00000000000003,1,5
14238.0,326,8,146.85,1,5
14239.0,43,112,2380.8500000000004,0,1
14240.0,30,42,890.3400000000001,0,1
14241.0,184,10,213.70000000000005,1,4
14242.0,235,16,280.55,1,4
14243.0,9,141,2588.7699999999995,0,1
14245.0,220,108,1693.4499999999998,1,4
14246.0,111,75,1474.0600000000002,0,1
14247.0,278,20,136.76999999999998,1,5
14248.0,318,8,302.58,1,5
14250.0,7,111,1904.05,0,1
14251.0,2,78,2879.7,0,1
14256.0,260,53,969.06,1,4
14257.0,64,106,3099.7200000000003,0,1
14258.0,9,110,12165.980000000001,0,2
14259.0,142,5,120.0,0,4
14261.0,51,52,1163.45,0,1
14262.0,8,143,2618.2299999999996,0,1
14264.0,155,17,333.97,1,4
14265.0,109,31,530.18,0,1
14267.0,163,55,1516.24,1,4
14270.0,332,29,492.65,1,5
14271.0,226,10,112.32,1,4
14272.0,74,33,437.96000000000004,0,1
14273.0,51,29,559.97,0,1
14276.0,99,64,1119.7400000000002,0,1
14277.0,15,224,4180.2,0,1
14280.0,197,8,134.04,1,4
14282.0,3,156,3729.34,0,1
14284.0,31,32,595.25,0,1
14285.0,21,27,1910.0100000000002,0,1
14286.0,24,280,4628.75,4,2
14287.0,8,9,176.63,0,1
14288.0,213,16,426.6,1,4
14289.0,9,47,911.26,0,1
14290.0,11,101,2314.6499999999996,0,1
14291.0,2,237,3883.25,4,2
14292.0,8,100,4871.929999999999,0,1
14293.0,3,61,1046.56,0,1
14295.0,40,5,166.2,0,1
14297.0,18,62,1305.3299999999997,0,1
14298.0,8,1636,51149.299999999996,5,2
14299.0,8,143,3965.62,0,1
14300.0,19,3,43.2,0,1
14301.0,117,13,640.1400000000001,0,1
14304.0,223,17,383.45000000000005,1,4
14305.0,71,105,1858.9600000000003,0,1
14306.0,51,33,2093.3199999999997,0,1
14307.0,89,180,2995.72,0,1
14309.0,8,117,2352.53,0,1
14311.0,243,20,310.26,1,4
14312.0,47,87,1611.59,0,1
14314.0,107,8,120.0,0,1
14315.0,45,101,2481.13,0,1
14317.0,65,24,508.58,0,1
14320.0,207,31,477.78999999999996,1,4
14321.0,11,123,1530.7500000000002,0,1
14323.0,115,36,605.0600000000001,0,1
14326.0,242,8,183.85000000000002,1,4
14327.0,163,12,311.65000000000003,1,4
14329.0,17,259,5014.839999999999,4,2
14331.0,124,28,462.65999999999997,0,4
14332.0,23,26,866.3100000000001,0,1
14333.0,68,15,415.2,0,1
14334.0,17,162,2552.2100000000005,0,1
14335.0,16,63,468.25999999999993,0,1
14336.0,17,90,1614.91,0,1
14338.0,161,31,588.2199999999999,1,4
14339.0,243,14,309.52,1,4
